,1
0,0.9185345027897722
1,0.9939912677415974
2,0.29838013996649826
3,0.9740803603600157
4,0.012885227034896217
5,0.11150566345442262
6,0.9641708115819702
7,0.9773203937166925
8,0.8848719466316018
9,0.42873694174567695
10,0.2820681885670219
11,0.7192811846014739
12,0.9166291624720782
13,0.6772389553692756
14,0.014395823833804056
15,0.3302700162055658
16,0.12099706170030741
17,0.024690788412519885
18,0.3002155458027033
19,0.9689502963217737
20,0.14044963132724478
21,0.9828487700481467
22,0.8735221256240883
23,0.9993663420316039
24,0.9999994863819255
25,0.7650501668218447
26,0.027798442140979106
27,0.06166473938296917
28,0.17020297722485586
29,0.5952630708901955
30,0.07889998612013426
31,0.05453462519713534
32,0.7446640437938926
33,0.2295365176614062
34,0.03918864776622468
35,0.7125492742720361
36,0.9421613299762543
37,0.8238468514379341
38,0.946218972165107
39,0.99963907793178
40,0.3679042397289095
41,0.03547647214574393
42,0.952883278606623
43,0.9079396887774106
44,0.13343959878644696
45,0.46864388261943735
46,0.7623955878135109
47,0.12562300982643065
48,0.9224937053039125
49,0.6559378733468577
50,0.662615250538148
51,0.011607019898463456
52,0.9200670700566609
53,0.03736267043710594
54,0.08349786701971268
55,0.9999858079061565
56,0.9627377889691385
57,0.9996658433238417
58,0.9959437232069763
59,0.8503734603555396
60,0.7334921965603408
61,0.7986310501540379
62,0.07554840962717602
63,0.02974049638581441
64,0.18191920355347552
65,0.3125461799713028
66,0.2788840121121904
67,0.06884798260029704
68,0.30324186878107406
69,0.01748085907078824
70,0.5968228844341699
71,0.1892460713533592
72,0.9525684478388202
73,0.9859818071277867
74,0.0628225466948771
75,0.1764168241469526
76,0.9999882155856674
77,0.1960256058904461
78,0.823364370973225
79,0.007745011881224532
80,0.644514164111284
81,0.24067202038080246
82,0.1354305388335487
83,0.059730443144472595
84,0.5508975575615658
85,0.16844123514476636
86,0.04575745313468096
87,0.9800723321666156
88,0.8407837031411358
89,0.9503034006531261
90,0.5666415854771325
91,0.9865617750273953
92,0.1272542051917446
93,0.10088727841688665
94,0.8582901617102688
95,0.13538740829936222
96,0.7829571035875138
97,0.9880354780108931
98,0.9961097019981467
99,0.9888525417399472
100,0.8008817275966869
101,0.8438034006965949
102,0.8773268680895228
103,0.4623656548884116
104,0.39500109445201775
105,0.4128104705079123
106,0.4088024922533779
107,0.9174132800358406
108,0.9963366342019627
109,0.006473133739254276
110,0.2161386256216804
111,0.6542353266330578
112,0.005680854433280496
113,0.9481621449662541
114,0.9988208890011198
115,0.09986198912531799
116,0.9038714401732297
117,0.00015447071262541162
118,0.7854213505418832
119,0.3275155610326994
120,0.07579257381486665
121,0.1568057395701867
122,0.6642445410650039
123,0.38233606862427116
124,0.6484034137769369
125,0.22286929364180408
126,0.012450584952717841
127,0.7146682011089048
128,0.42689623010283095
129,0.18737947268197913
130,0.12619909029213242
131,0.31494066192623443
132,0.0306254076745784
133,0.9593838186433167
134,0.316968014288071
135,0.9454758505195302
136,0.10969370219748317
137,0.9818026992667244
138,0.9718090252315135
139,0.750379297840878
140,0.9102364156831853
141,0.9836204497466667
142,0.6039805008680094
143,0.2766686152026744
144,0.8511058990312196
145,0.03796077143267971
146,0.6855667703940359
147,0.6432320895381963
148,0.49198785834958697
149,0.16432842966006514
150,0.08448997599283405
151,0.9950827056934919
152,0.6572810739359173
153,0.9692203704869781
154,0.9836754650889722
155,0.368628713314846
156,0.3095468842369653
157,0.994401187974783
158,0.9869161630500982
159,0.006327419673277745
160,0.7275438355729864
161,0.1857624733734308
162,0.033622253914932565
163,0.97655955332776
164,0.9596756928572194
165,0.0067952954959057165
166,0.8116538076936846
167,0.9734185142997817
168,0.8933905536938374
169,0.9999807846607959
170,0.9989911832306752
171,0.9596266290889824
172,0.20702655799891712
173,0.32341081548493145
174,0.07663910684466213
175,0.8898258102090076
176,0.22132670395969453
177,0.00800364857844873
178,0.30725024405781215
179,0.4048213324065551
180,0.5147021509709833
181,0.8827066053901389
182,0.4347546178657341
183,0.05180665329307709
184,0.9906106076540748
185,0.33453912198962316
186,0.9562837003513566
187,0.7796070818137999
188,0.9622846732050492
189,0.46306761383154005
190,0.05414554874873768
191,0.7600998988098573
192,0.28148095893034647
193,0.6405290830499004
194,0.9845725442961293
195,0.3876044706735647
196,0.9872104432552693
197,0.7359580808141842
198,0.288886085022448
199,0.4511446307269226
200,0.684088016221068
201,0.01664926191052407
202,0.7629210482272569
203,0.27644953902323066
204,0.9770263590716339
205,0.7372514064579823
206,0.2598201726794294
207,0.9995097406021811
208,0.914886253464017
209,0.210889588068736
210,0.5517223912724348
211,0.26235304354159494
212,0.9325932385396526
213,0.11016387594440391
214,0.9361933403645385
215,0.998516758185287
216,0.25755401819966334
217,0.6477553114675776
218,0.9776933815066924
219,0.6443126477127105
220,0.8757273498960644
221,0.44094070910486255
222,0.15417221455319258
223,0.7816777026565745
224,0.8259257418615308
225,0.0030413926667349905
226,0.560642848704014
227,0.9711016744513278
228,0.0944482963272692
229,0.295489839966653
230,0.7196644798470754
231,0.7796442490840167
232,0.7809959817221306
233,0.5356397466685672
234,0.5898282595331056
235,0.9343861120419558
236,0.25751983884719104
237,0.05471665167453543
238,0.7356778495973836
239,0.7653286734132233
240,0.22989561354349938
241,0.036701672525663864
242,0.3925309553207807
243,0.9428076352507674
244,0.6398435194666408
245,0.6677893082466801
246,0.06263871843830562
247,0.04075741789665178
248,0.9439385841881871
249,0.1686791401350012
250,0.8802829696119646
251,0.15603395665420142
252,0.018488062875582103
253,0.3607780653291356
254,0.9457509867330303
255,0.3415908443574917
256,0.008788835210675439
257,0.8465959504151578
258,0.6240472895339327
259,0.16260678496775802
260,0.5629852302729027
261,0.17964179480506606
262,0.08184034282184506
263,0.15721782059305164
264,0.13081475986772811
265,0.8979200117339294
266,0.41014074635872866
267,0.040509733459270454
268,0.638219190515879
269,0.8866132964963769
270,0.9944281519392154
271,0.9253027720134827
272,0.6721308014096742
273,0.5198830537406884
274,0.16373883627750843
275,0.11751413815250664
276,0.8513177348521127
277,0.17454003078257582
278,0.7317250094673425
279,0.017485634485685075
280,0.01379359868477211
281,0.8836602189499574
282,0.6670253317643331
283,0.050746956476673634
284,0.6338785550833549
285,0.9676104720060995
286,0.9625858763240173
287,0.4161099515837644
288,0.9065566244291835
289,0.015445396944282324
290,0.20124691662563318
291,0.1827886879954002
292,0.8863090600633496
293,0.8326141197836752
294,0.054719221409312575
295,0.19521988266086368
296,0.03453455117280127
297,0.5860629367155648
298,0.42671208792739207
299,0.9792008143043783
300,0.9332393640366646
301,0.014093366134925126
302,0.5421917951355244
303,0.9990164494467276
304,0.9999939264608446
305,0.9290786652182523
306,0.0025925005419607686
307,0.9526558705765178
308,0.46900884881047034
309,0.9944757065877319
310,0.9756346708074961
311,0.11831632897763744
312,0.9913669301612948
313,0.25624342954743895
314,0.9722558462783757
315,0.006633964132673711
316,0.8428543137228197
317,0.17450454859054404
318,0.6865439530252333
319,0.20958419406576415
320,0.07021369311885299
321,0.8673140485782289
322,0.8567496641150142
323,0.35373789839559694
324,0.17063253856303184
325,0.9757633083323091
326,0.947548629807474
327,0.9995037998458943
328,0.03138672516258896
329,0.6014603305996103
330,0.9885917476444063
331,0.8049357321115529
332,0.7380910673608425
333,0.4537953330508416
334,0.8117813849080318
335,0.8191237716163772
336,0.8483981275090017
337,0.01244132453611878
338,0.011030621006124376
339,0.9672753782812292
340,0.8023897996701082
341,0.9821148403806467
342,0.08471662126614186
343,0.10205068925265395
344,0.98293106940951
345,0.9972823992341516
346,0.6160122702340545
347,0.4053486005091622
348,0.2647381511618847
349,0.9527518436413421
350,0.09844181226091793
351,0.6989203923049825
352,0.8190044497183918
353,0.03405902713234296
354,0.8743749003656639
355,0.7905693290218777
356,0.9946112359082322
357,0.10400020784005895
358,0.1177961004609022
359,0.9521206676780751
360,0.6906795521503658
361,0.8936616999259922
362,0.867434955286877
363,0.9598641394818773
364,0.7336063019335188
365,0.8027564688975986
366,0.75259387943967
367,0.3585431942034443
368,0.037113250272599776
369,0.12750381867217525
370,0.6981119725478786
371,0.16951485217497841
372,0.6786173015763572
373,0.004818040402881125
374,0.809251906995329
375,0.9839257601532883
376,0.8373678266317939
377,0.9693479042352531
378,0.9858689533401644
379,0.06640388510301341
380,0.9637954082508589
381,0.9706145177674617
382,0.9401568904051008
383,0.6129363910066716
384,0.9538430815106066
385,0.5993609584018971
386,0.03962941476837024
387,0.13664783490336035
388,0.04313462518914641
389,0.9998820200887927
390,0.9270543982589631
391,0.8983440755312996
392,0.46998374310057095
393,0.7684227078379501
394,0.9833522090059997
395,0.1242631228789919
396,0.2984938444279054
397,0.1087305297348083
398,0.6880040983478046
399,0.7205566094769206
400,0.9933798967302027
401,0.13500205354431333
402,0.0560159788848948
403,0.9254704122875452
404,0.0491543336668823
405,0.10069406932859913
406,0.9888259640209811
407,0.6291585745749888
408,0.03844553670363211
409,0.16898381406640894
410,0.2644400823785499
411,0.9976408363446937
412,0.8200494486856096
413,0.34180624401871196
414,0.7862111797125093
415,0.9791253506286222
416,0.5917810941999486
417,0.9581961592053371
418,0.6426003005500057
419,0.8411705354387672
420,0.43227519881183524
421,0.37006037935808955
422,0.712376308781901
423,0.05137103678328
424,0.7296261027282802
425,0.09291140423067826
426,0.8606036943703307
427,0.7508730372403327
428,0.9764177457672927
429,0.18088018215485488
430,0.870143166067413
431,0.3452828540624836
432,0.43391914424283407
433,0.22772501672580292
434,0.2002431195776022
435,0.08248274916064212
436,0.9659572475512879
437,0.736753612991614
438,0.0034615161949312218
439,0.2253499132572309
440,0.6025249788450835
441,0.7004583513163398
442,0.28067944540817946
443,0.056608251268409585
444,0.8324297054927593
445,0.9014676463633722
446,0.03240746919711589
447,0.045260769290114154
448,0.21225895754492216
449,0.924500448770966
450,0.6427528628780647
451,0.8659719557912323
452,0.25087517953177807
453,0.9951102604846969
454,0.00017883641986715876
455,0.7934863677322402
456,0.48943268551023883
457,0.05242564930077721
458,0.14660103965028004
459,0.99976826131754
460,0.1400708595906548
461,0.970409125028222
462,0.47770041972206134
463,0.6422299332268298
464,0.5507217646345332
465,0.4540772691976724
466,0.0823008762607778
467,0.48802963970751895
468,0.9182363573307634
469,0.1359603691299319
470,0.07612056382700376
471,0.9747378830472627
472,0.33373365289261925
473,0.6627651047221153
474,0.6431949653766144
475,0.23020882918671853
476,0.764669765447121
477,0.6899296489593981
478,0.13993625058245912
479,0.04125108095849357
480,0.7767475040778911
481,0.4282526623656741
482,0.7585635490561954
483,0.8790239575618722
484,0.06398792923933191
485,0.8556059851842658
486,0.39668551986086714
487,0.14204624002614474
488,0.47408879074004956
489,0.8739730660925852
490,0.485972064558364
491,0.373974011966169
492,0.8903939295681532
493,0.9750313099229986
494,0.5313082043020407
495,0.9172922333777831
496,0.3969288226438674
497,0.08256475477366824
498,0.48676633695367405
499,0.0034105551777656863
500,0.9949277543076998
501,0.9832304343965936
502,0.8744554348275615
503,0.18900487431624666
504,0.8464951687240614
505,0.9909331494439976
506,0.3638179458246089
507,0.6238485708539834
508,0.028017659085019523
509,0.12292583736406594
510,0.9828958154902361
511,0.9028023035707256
512,0.3472270761578946
513,0.9758132853153956
514,0.9924915645636901
515,0.023433597470100178
516,0.9600543478941146
517,0.08923769686910388
518,0.5655403514304876
519,0.9555267395918534
520,0.578753180089949
521,0.988547554411081
522,0.98825862026335
523,0.7443366040037578
524,0.9750905880813857
525,0.8155679255172751
526,0.660854857096717
527,0.9991454342519057
528,0.11296009442187234
529,0.26942958468497563
530,0.9586607107090833
531,0.1216211503888121
532,0.9224450467708863
533,0.2834485025251677
534,0.15642217263272623
535,0.004183051759479763
536,0.9970397699912449
537,8.882642333754795e-05
538,0.8947211963828294
539,0.10720437346783529
540,0.042859872695926934
541,0.07467037511674887
542,0.24423596575511555
543,0.7158380420157722
544,0.6241416428824004
545,0.9768466795579697
546,0.9655349157709454
547,0.7909406708858112
548,0.7449943460040197
549,0.9779813876582963
550,0.7344650008733287
551,0.8503482372625886
552,0.1007349572974786
553,0.5959175393763008
554,0.0029823869716499875
555,0.9722239197076792
556,0.45132965210098747
557,0.7079558453625185
558,0.9469637214860438
559,0.9552317082038152
560,0.9444525802222926
561,0.9998203909803739
562,0.5441142490232048
563,0.7331327957338224
564,0.3107924605359564
565,0.007879981768096995
566,0.8754856673758225
567,0.8299621796579827
568,0.557061027329485
569,0.6829161548644908
570,0.20396963726142045
571,0.8872414547244232
572,0.12789713587691695
573,0.9942774895414002
574,0.17185365547741938
575,0.301047668161535
576,0.6400727026525371
577,0.5541474158592103
578,0.8771137572951584
579,0.24910181967663986
580,0.9210247301818518
581,0.9549946753166632
582,0.017747756743078553
583,0.9050938688338174
584,0.9948395855662172
585,0.7603307896956062
586,0.9882491972877177
587,0.01341165652327722
588,0.21122885714065973
589,0.9601573325097449
590,0.9775950296887633
591,0.011828919878445313
592,0.9496471290406929
593,0.9834324081958132
594,0.9331180265347845
595,0.08809169701768893
596,0.35173600027819524
597,0.9465637532534747
598,0.9299190497757288
599,0.862308022955673
600,0.11195300062115027
601,0.3543591497675973
602,0.9966399299570139
603,0.6959313110723184
604,0.932241305515016
605,0.4385889803493392
606,0.6816940758507
607,0.3126483606247503
608,0.18730919329800141
609,0.8713660799879424
610,0.9536551095378063
611,0.9315995221852378
612,0.8597665168873946
613,0.7427485835815
614,0.894294522756739
615,0.895788333332869
616,0.4309965547072413
617,0.882144924973645
618,0.0004746632400850458
619,0.9932423729576452
620,0.6903267917238503
621,0.9078526932601032
622,0.3802904867177803
623,0.6778696651674657
624,0.049544168018834454
625,0.9616344103464246
626,0.13378052735135734
627,0.9886721821038951
628,0.10832872075516937
629,0.028156949935823364
630,0.11879214940026944
631,0.2950990881797802
632,0.8450954223636716
633,0.7254408567615617
634,0.9059077464893525
635,0.9607116374473318
636,0.9887815540520356
637,0.012751212502651875
638,0.9551740689296924
639,0.49824740046667226
